Kilometros,Tipo Combustible,Marca,Modelo,Edicion,Año,Color,Tipo de Vehiculo,Estatus de Vehiculo,Precio,Numero de Puertas
28858,Gasolina,BMW,X5,Sport,2009,Verde,SUV,Usado,10400,2
69012,GLP,Chevrolet,Cruze,Deluxe,2020,Verde,Sedan,Usado,11200,4
9846,Gasolina,Ford,F150,Sport,2017,Rojo,Camioneta,Usado,27040,4
134951,Gasolina,Toyota,Corolla,Standard,2014,Blanco,Coupe,Usado,11200,4
84244,Gasolina,Chevrolet,Cruze,Deluxe,2015,Gris,Camioneta,Usado,14560,2
66851,Hibrido,Honda,Civic,Deluxe,2017,Azul,Sedan,Usado,13440,2
233576,Gasolina,Nissan,Altima,Touring,2004,Azul,Coupe,Usado,5600,2
180590,Gasolina,Ford,F150,Standard,2006,Azul,Sedan,Usado,5600,2
228838,Gasolina,Hyundai,Elantra,Deluxe,2016,Azul,SUV,Usado,14560,2
51176,Gasolina,Ford,F150,Limited,2014,Azul,Sedan,Usado,11200,2
205978,Gasolina,Hyundai,Elantra,Standard,2016,Azul,SUV,Usado,14560,2
157959,GLP,Ford,F150,Touring,2012,Rojo,Sedan,Usado,5600,2
63359,Gasolina,Toyota,Corolla,Sport,2009,Blanco,Camioneta,Usado,7280,4
239967,Hibrido,Toyota,Corolla,Sport,2012,Azul,Sedan,Usado,6720,4
5416,GLP,Ford,F150,Deluxe,2007,Rojo,Compacto,Usado,9360,4
241865,Gas,Hyundai,Elantra,Deluxe,2021,Gris,Coupe,Usado,9520,2
228514,GLP,Ford,F150,Limited,2009,Verde,Sedan,Usado,5600,2
24144,GLP,Chevrolet,Cruze,Touring,2007,Rojo,Camioneta,Usado,10400,4
158878,Electrico,BMW,X5,Deluxe,2024,Verde,Coupe,Usado,20160,2
21080,Hibrido,Honda,Civic,Sport,2009,Gris,Camioneta,Usado,12480,2
192772,Hibrido,Honda,Civic,Touring,2020,Blanco,Sedan,Usado,13440,2
10628,Gasolina,Nissan,Altima,Limited,2016,Rojo,Sedan,Usado,16000,4
85256,Gasolina,Hyundai,Elantra,Sport,2022,Verde,Compacto,Usado,12096,2
189471,Gasolina,BMW,X5,Touring,2010,Rojo,Camioneta,Usado,7280,2
103354,Gasolina,Toyota,Corolla,Sport,2008,Blanco,Camioneta,Usado,7280,2
269340,Gasolina,Toyota,Corolla,Deluxe,2002,Verde,Compacto,Usado,5040,2
126267,Hibrido,Nissan,Altima,Touring,2005,Azul,Compacto,Usado,6048,4
156557,Gasolina,BMW,X5,Sport,2020,Negro,SUV,Usado,14560,4
218370,GLP,Ford,F150,Sport,2017,Azul,Sedan,Usado,11200,2
179773,GLP,Ford,F150,Sport,2006,Gris,Camioneta,Usado,7280,4
75683,Hibrido,Honda,Civic,Touring,2009,Verde,Camioneta,Usado,8736,4
57701,GLP,Ford,F150,Sport,2016,Rojo,Compacto,Usado,10080,4
74073,Gasolina,BMW,X5,Limited,2023,Blanco,Compacto,Usado,12096,4
271286,Gasolina,Toyota,Corolla,Limited,2005,Azul,Compacto,Usado,5040,4
237748,Hibrido,Toyota,Corolla,Deluxe,2015,Blanco,SUV,Usado,17472,2
218556,Gas,Hyundai,Elantra,Standard,2011,Azul,Coupe,Usado,4760,4
261533,GLP,Ford,F150,Touring,2009,Negro,Sedan,Usado,5600,4
79583,Gasolina,Chevrolet,Cruze,Touring,2016,Rojo,Coupe,Usado,11200,4
271234,Electrico,BMW,X5,Deluxe,2014,Verde,SUV,Usado,21840,2
270678,Hibrido,Honda,Civic,Deluxe,2000,Gris,Compacto,Usado,6048,2
94242,GLP,Ford,F150,Standard,2005,Negro,Compacto,Usado,5040,2
157518,Gasolina,Ford,F150,Limited,2017,Rojo,SUV,Usado,14560,2
219388,GLP,Ford,F150,Touring,2021,Rojo,Coupe,Usado,11200,2
127000,Gas,Hyundai,Elantra,Deluxe,2015,Azul,Coupe,Usado,9520,2
75446,Gasolina,Nissan,Altima,Limited,2012,Negro,Sedan,Usado,5600,4
205027,Gasolina,Honda,Civic,Sport,2023,Blanco,Coupe,Usado,13440,2
17145,Hibrido,Nissan,Altima,Standard,2003,Gris,Sedan,Usado,9600,2
56348,Gas,Hyundai,Elantra,Touring,2011,Blanco,Coupe,Usado,4760,2
268497,Hibrido,Nissan,Altima,Standard,2022,Gris,Sedan,Usado,16128,4
18232,Gasolina,Chevrolet,Cruze,Touring,2016,Gris,Compacto,Usado,14400,4
70257,Hibrido,Nissan,Altima,Limited,2007,Negro,SUV,Usado,8736,4
117492,GLP,Chevrolet,Cruze,Standard,2003,Azul,Compacto,Usado,5040,2
148838,Hibrido,Honda,Civic,Touring,2017,Verde,Compacto,Usado,12096,6
44130,Gas,Hyundai,Elantra,Deluxe,2012,Gris,Coupe,Usado,6800,2
146034,Gasolina,Nissan,Altima,Touring,2007,Rojo,Compacto,Usado,5040,4
105703,Gas,Hyundai,Elantra,Limited,2021,Negro,Camioneta,Usado,12376,2
191564,Gasolina,Honda,Civic,Touring,2022,Verde,SUV,Usado,17472,4
32628,Hibrido,Honda,Civic,Sport,2007,Rojo,Sedan,Usado,9600,2
71555,GLP,Ford,F150,Deluxe,2004,Verde,Sedan,Usado,5600,4
200483,Hibrido,Honda,Civic,Touring,2014,Negro,SUV,Usado,17472,4
73,Gasolina,Honda,Civic,Standard,2022,Verde,Sedan,Nuevo,24960,4
101386,Gasolina,Hyundai,Elantra,Sport,2000,Gris,Sedan,Usado,5600,4
290999,Gas,Hyundai,Elantra,Sport,2019,Verde,Coupe,Usado,9520,2
52127,Gasolina,Nissan,Altima,Standard,2002,Verde,Sedan,Usado,5600,4
152608,Hibrido,Nissan,Altima,Limited,2015,Azul,SUV,Usado,17472,2
41410,Gasolina,Honda,Civic,Deluxe,2021,Gris,Compacto,Usado,14400,4
108823,Electrico,BMW,X5,Deluxe,2008,Gris,Camioneta,Usado,10920,2
163142,GLP,Chevrolet,Cruze,Deluxe,2011,Azul,SUV,Usado,7280,2
90823,Gasolina,Ford,F150,Deluxe,2010,Gris,SUV,Usado,7280,4
32611,Gasolina,Toyota,Corolla,Sport,2003,Azul,Camioneta,Usado,10400,2
184950,Gasolina,Nissan,Altima,Touring,2003,Azul,Sedan,Usado,5600,4
277045,Gasolina,Hyundai,Elantra,Sport,2000,Gris,Camioneta,Usado,7280,2
252309,Gas,Hyundai,Elantra,Sport,2009,Verde,Coupe,Usado,4760,2
37116,Hibrido,Honda,Civic,Limited,2013,Azul,Coupe,Usado,9600,4
266578,Gasolina,Nissan,Altima,Standard,2001,Azul,Coupe,Usado,5600,2
81035,Gasolina,Chevrolet,Cruze,Touring,2014,Azul,Compacto,Usado,10080,4
221386,Gasolina,Nissan,Altima,Standard,2001,Blanco,Camioneta,Usado,7280,2
269117,Gasolina,Chevrolet,Cruze,Touring,2014,Verde,Sedan,Usado,11200,2
198857,Gasolina,Chevrolet,Cruze,Standard,2000,Blanco,SUV,Usado,7280,4
169030,Gasolina,Toyota,Corolla,Limited,2024,Blanco,Camioneta,Usado,17472,2
263985,Gas,Hyundai,Elantra,Sport,2007,Rojo,Camioneta,Usado,6188,2
224882,GLP,Chevrolet,Cruze,Touring,2008,Blanco,Sedan,Usado,5600,2
15754,GLP,Chevrolet,Cruze,Limited,2006,Gris,Camioneta,Usado,10400,4
128111,GLP,Chevrolet,Cruze,Limited,2003,Azul,Coupe,Usado,5600,2
21483,GLP,Chevrolet,Cruze,Standard,2010,Blanco,Camioneta,Usado,10400,4
207456,Hibrido,Toyota,Corolla,Deluxe,2005,Verde,Camioneta,Usado,8736,4
100342,Electrico,BMW,X5,Standard,2007,Rojo,Sedan,Usado,8400,2
206796,Gasolina,Nissan,Altima,Limited,2003,Blanco,Sedan,Usado,5600,4
35649,Gasolina,Ford,F150,Touring,2023,Azul,SUV,Usado,24960,2
159874,Gasolina,Chevrolet,Cruze,Deluxe,2011,Negro,Sedan,Usado,5600,3
204330,GLP,Chevrolet,Cruze,Sport,2014,Gris,Sedan,Usado,11200,2
194863,Hibrido,Toyota,Corolla,Deluxe,2003,Azul,Coupe,Usado,6720,2
134169,Gasolina,Toyota,Corolla,Touring,2006,Rojo,Compacto,Usado,5040,4
273206,Hibrido,Nissan,Altima,Standard,2010,Negro,SUV,Usado,8736,4
87339,GLP,Chevrolet,Cruze,Touring,2005,Azul,Camioneta,Usado,7280,4
88829,Gasolina,Nissan,Altima,Touring,2021,Azul,SUV,Usado,14560,2
264223,Gasolina,Chevrolet,Cruze,Standard,2020,Negro,Coupe,Usado,11200,4
10147,Gasolina,BMW,X5,Touring,2000,Negro,Camioneta,Usado,10400,4
183624,Gas,Hyundai,Elantra,Deluxe,2021,Rojo,Coupe,Usado,9520,4
285863,Hibrido,Nissan,Altima,Sport,2020,Negro,Camioneta,Usado,17472,2
203709,Gasolina,Ford,F150,Deluxe,2009,Blanco,Coupe,Usado,5600,2
179845,Electrico,BMW,X5,Sport,2009,Gris,Sedan,Usado,8400,2
72198,Electrico,BMW,X5,Limited,2009,Negro,Sedan,Usado,8400,4
138842,Hibrido,Toyota,Corolla,Deluxe,2010,Azul,Sedan,Usado,6720,2
3383,Gas,Hyundai,Elantra,Sport,2010,Azul,Compacto,Usado,7956,4
151736,Gasolina,Ford,F150,Touring,2009,Verde,Camioneta,Usado,7280,2
153978,Gasolina,Toyota,Corolla,Touring,2024,Azul,Sedan,Usado,13440,4
61476,Gasolina,Toyota,Corolla,Deluxe,2018,Azul,Camioneta,Usado,14560,4
157072,Gasolina,Nissan,Altima,Deluxe,2013,Azul,Sedan,Usado,5600,4
85097,GLP,Ford,F150,Touring,2011,Blanco,Sedan,Usado,5600,2
176532,Gasolina,Ford,F150,Limited,2007,Azul,SUV,Usado,7280,2
293653,Electrico,BMW,X5,Sport,2003,Azul,Coupe,Usado,8400,2
219417,Gasolina,Toyota,Corolla,Standard,2006,Negro,SUV,Usado,7280,4
109094,Gasolina,Nissan,Altima,Touring,2005,Blanco,Sedan,Usado,5600,2
155736,GLP,Ford,F150,Standard,2006,Negro,Camioneta,Usado,7280,2
5420,GLP,Ford,F150,Deluxe,2012,Azul,Camioneta,Usado,13520,2
38027,Gasolina,Hyundai,Elantra,Standard,2017,Verde,Compacto,Usado,14400,2
293440,Gasolina,Toyota,Corolla,Limited,2021,Blanco,SUV,Usado,14560,2
25393,Gasolina,Hyundai,Elantra,Limited,2011,Rojo,Camioneta,Usado,10400,2
262367,Hibrido,Toyota,Corolla,Standard,2006,Blanco,Sedan,Usado,6720,2
298334,GLP,Ford,F150,Deluxe,2009,Rojo,Sedan,Usado,5600,2
297370,Gasolina,Chevrolet,Cruze,Limited,2011,Negro,SUV,Usado,7280,4
299647,Gasolina,Honda,Civic,Limited,2009,Azul,Camioneta,Usado,7280,2
162115,Electrico,BMW,X5,Limited,2022,Verde,Sedan,Usado,20160,2
255067,Gasolina,BMW,X5,Standard,2004,Verde,Compacto,Usado,5040,2
43615,Hibrido,Honda,Civic,Limited,2018,Blanco,Coupe,Usado,19200,4
188037,Gasolina,Honda,Civic,Sport,2014,Azul,Sedan,Usado,11200,2
131834,GLP,Ford,F150,Touring,2003,Negro,Camioneta,Usado,7280,2
192396,Gasolina,BMW,X5,Deluxe,2018,Rojo,Camioneta,Usado,14560,4
27217,Gasolina,Hyundai,Elantra,Limited,2003,Blanco,SUV,Usado,10400,4
33239,Gasolina,Toyota,Corolla,Limited,2024,Verde,Sedan,Usado,19200,4
203051,GLP,Ford,F150,Touring,2018,Rojo,Camioneta,Usado,14560,4
117199,GLP,Chevrolet,Cruze,Limited,2021,Blanco,Camioneta,Usado,14560,2
263838,Hibrido,Toyota,Corolla,Deluxe,2019,Negro,Coupe,Usado,13440,4
30914,Gasolina,Nissan,Altima,Deluxe,2016,Verde,Camioneta,Usado,20800,4
208905,Gasolina,Ford,F150,Sport,2001,Negro,Sedan,Usado,5600,2
248729,Gasolina,Hyundai,Elantra,Deluxe,2010,Blanco,Camioneta,Usado,7280,2
1542,Hibrido,Toyota,Corolla,Touring,2020,Azul,Coupe,Usado,24960,4
15068,Hibrido,Toyota,Corolla,Touring,2003,Azul,SUV,Usado,12480,2
156438,Gasolina,Honda,Civic,Limited,2005,Blanco,Compacto,Usado,5040,4
84894,GLP,Chevrolet,Cruze,Standard,2024,Blanco,Compacto,Usado,12096,4
107089,Gasolina,Ford,F150,Limited,2004,Gris,Camioneta,Usado,7280,4
275477,GLP,Ford,F150,Touring,2015,Blanco,SUV,Usado,14560,2
2865,Gasolina,BMW,X5,Sport,2019,Azul,Camioneta,Usado,27040,2
105614,Electrico,BMW,X5,Standard,2021,Rojo,SUV,Usado,21840,4
285114,Hibrido,Toyota,Corolla,Deluxe,2015,Negro,Compacto,Usado,12096,4
8267,Gasolina,BMW,X5,Deluxe,2014,Azul,Camioneta,Usado,27040,2
40809,Gas,Hyundai,Elantra,Standard,2005,Rojo,Camioneta,Usado,8840,4
157399,Gasolina,Toyota,Corolla,Limited,2004,Rojo,Sedan,Usado,5600,2
286745,Gasolina,Honda,Civic,Touring,2021,Verde,Camioneta,Usado,14560,4
222468,Gas,Hyundai,Elantra,Touring,2004,Blanco,Coupe,Usado,4760,2
258887,Hibrido,Honda,Civic,Touring,2020,Rojo,Coupe,Usado,13440,2
175552,GLP,Ford,F150,Touring,2009,Blanco,Camioneta,Usado,7280,2
48813,Hibrido,Nissan,Altima,Deluxe,2016,Negro,Sedan,Usado,19200,2
125001,Gasolina,Nissan,Altima,Touring,2015,Rojo,SUV,Usado,14560,2
246378,Gasolina,Honda,Civic,Deluxe,2007,Azul,Compacto,Usado,5040,2
285453,Gasolina,Hyundai,Elantra,Sport,2006,Rojo,Camioneta,Usado,7280,2
72769,Gasolina,Ford,F150,Standard,2016,Blanco,Compacto,Usado,10080,4
1217,Gasolina,Honda,Civic,Deluxe,2015,Negro,Sedan,Usado,20800,2
66627,Electrico,BMW,X5,Deluxe,2007,Negro,Camioneta,Usado,10920,4
73363,Gasolina,Toyota,Corolla,Deluxe,2024,Negro,Sedan,Usado,13440,4
123800,Gasolina,Toyota,Corolla,Deluxe,2001,Blanco,Camioneta,Usado,7280,2
221718,Gasolina,Chevrolet,Cruze,Standard,2019,Rojo,Coupe,Usado,11200,2
147488,Gasolina,BMW,X5,Sport,2001,Blanco,SUV,Usado,7280,4
272106,Gasolina,Hyundai,Elantra,Deluxe,2018,Negro,Sedan,Usado,11200,2
12308,Hibrido,Nissan,Altima,Limited,2009,Blanco,Coupe,Usado,9600,2
226815,GLP,Ford,F150,Deluxe,2024,Gris,Sedan,Usado,13440,4
273031,Gasolina,Ford,F150,Touring,2009,Negro,Compacto,Usado,5040,4
283852,Gasolina,Chevrolet,Cruze,Standard,2022,Azul,Camioneta,Usado,17472,2
206797,Gasolina,Nissan,Altima,Deluxe,2011,Gris,Compacto,Usado,5040,2
118758,GLP,Chevrolet,Cruze,Sport,2008,Azul,Sedan,Usado,5600,4
143209,Gasolina,Honda,Civic,Standard,2019,Rojo,Sedan,Usado,11200,2
60114,Electrico,BMW,X5,Touring,2000,Verde,Camioneta,Usado,10920,2
299925,Gasolina,Hyundai,Elantra,Sport,2012,Negro,Coupe,Usado,5600,4
49249,Gasolina,Honda,Civic,Deluxe,2004,Gris,Camioneta,Usado,10400,2
76366,Gasolina,Chevrolet,Cruze,Deluxe,2013,Azul,Sedan,Usado,5600,2
112906,Hibrido,Honda,Civic,Deluxe,2021,Blanco,Camioneta,Usado,17472,4
283690,Electrico,BMW,X5,Deluxe,2021,Blanco,Camioneta,Usado,21840,2
11057,Hibrido,Toyota,Corolla,Standard,2000,Negro,Compacto,Usado,8640,2
12031,GLP,Ford,F150,Touring,2002,Gris,SUV,Usado,10400,2
160414,Hibrido,Toyota,Corolla,Touring,2010,Gris,Camioneta,Usado,8736,4
122972,Hibrido,Nissan,Altima,Sport,2004,Azul,Coupe,Usado,6720,4
34113,Hibrido,Honda,Civic,Deluxe,2006,Rojo,SUV,Usado,12480,2
154323,Gasolina,Hyundai,Elantra,Deluxe,2005,Verde,Sedan,Usado,5600,4
207170,Hibrido,Honda,Civic,Limited,2023,Negro,Sedan,Usado,16128,2
176210,Gasolina,Nissan,Altima,Deluxe,2020,Verde,Camioneta,Usado,14560,5
3444,Gas,Hyundai,Elantra,Sport,2018,Negro,Sedan,Usado,17680,4
117918,Gasolina,Hyundai,Elantra,Sport,2011,Rojo,Camioneta,Usado,7280,2
169206,Hibrido,Nissan,Altima,Standard,2011,Verde,Camioneta,Usado,8736,5
263700,Hibrido,Nissan,Altima,Standard,2007,Rojo,Camioneta,Usado,8736,2
217071,Gasolina,Nissan,Altima,Standard,2011,Blanco,Sedan,Usado,5600,2
207028,Hibrido,Toyota,Corolla,Limited,2002,Negro,Compacto,Usado,6048,4
173481,Hibrido,Toyota,Corolla,Deluxe,2012,Rojo,Compacto,Usado,6048,2
184334,Gasolina,Honda,Civic,Standard,2001,Negro,SUV,Usado,7280,2
217076,Hibrido,Honda,Civic,Limited,2013,Gris,Coupe,Usado,6720,2
187737,Hibrido,Honda,Civic,Limited,2011,Rojo,Camioneta,Usado,8736,4
67330,GLP,Chevrolet,Cruze,Limited,2000,Blanco,SUV,Usado,7280,2
60958,Gasolina,Nissan,Altima,Touring,2011,Gris,Sedan,Usado,5600,4
110195,Gasolina,Honda,Civic,Standard,2006,Blanco,Compacto,Usado,5040,4
255934,Gasolina,BMW,X5,Standard,2005,Rojo,Camioneta,Usado,7280,2
90284,Hibrido,Nissan,Altima,Deluxe,2020,Rojo,SUV,Usado,17472,2
242045,Electrico,BMW,X5,Standard,2012,Negro,Compacto,Usado,7560,2
142796,Gasolina,BMW,X5,Deluxe,2003,Verde,Coupe,Usado,5600,4
183063,Hibrido,Toyota,Corolla,Sport,2002,Verde,SUV,Usado,8736,2
152234,Gasolina,Honda,Civic,Deluxe,2001,Rojo,SUV,Usado,7280,2
17500,GLP,Ford,F150,Sport,2006,Azul,Camioneta,Usado,10400,2
163504,Gas,Hyundai,Elantra,Touring,2007,Negro,Coupe,Usado,4760,2
174179,Gasolina,BMW,X5,Deluxe,2011,Gris,Compacto,Usado,5040,2
151827,Gas,Hyundai,Elantra,Deluxe,2020,Verde,Camioneta,Usado,12376,4
110441,Hibrido,Nissan,Altima,Limited,2019,Gris,Coupe,Usado,13440,4
54847,Gas,Hyundai,Elantra,Standard,2022,Rojo,Compacto,Usado,10281,2
43919,Gasolina,BMW,X5,Standard,2017,Gris,SUV,Usado,20800,2
91105,GLP,Ford,F150,Touring,2011,Rojo,Camioneta,Usado,7280,2
196566,Electrico,BMW,X5,Limited,2007,Blanco,Camioneta,Usado,10920,4
52052,Gasolina,Ford,F150,Deluxe,2000,Azul,Coupe,Usado,5600,2
289138,Hibrido,Honda,Civic,Limited,2006,Azul,Camioneta,Usado,8736,4
292432,Gas,Hyundai,Elantra,Standard,2006,Verde,SUV,Usado,6188,6
153146,Gasolina,Hyundai,Elantra,Standard,2015,Blanco,SUV,Usado,14560,2
139215,Hibrido,Nissan,Altima,Sport,2006,Rojo,Sedan,Usado,6720,4
121146,Hibrido,Nissan,Altima,Deluxe,2012,Verde,Camioneta,Usado,8736,2
221867,Gasolina,BMW,X5,Sport,2009,Rojo,Compacto,Usado,5040,4
120708,Gas,Hyundai,Elantra,Standard,2016,Verde,Compacto,Usado,8568,4
123898,Gasolina,Hyundai,Elantra,Standard,2022,Azul,Sedan,Usado,13440,6
17838,Gasolina,BMW,X5,Deluxe,2020,Azul,Camioneta,Usado,20800,4
51098,Gasolina,Toyota,Corolla,Touring,2004,Verde,Camioneta,Usado,7280,2
275272,Gasolina,Hyundai,Elantra,Deluxe,2000,Gris,Compacto,Usado,5040,2
46653,Hibrido,Toyota,Corolla,Sport,2009,Rojo,Camioneta,Usado,12480,4
185275,Gasolina,Chevrolet,Cruze,Limited,2005,Azul,Sedan,Usado,5600,4
238469,Hibrido,Honda,Civic,Touring,2015,Azul,Compacto,Usado,12096,4
157857,GLP,Ford,F150,Touring,2015,Verde,Compacto,Usado,10080,4
276747,Hibrido,Toyota,Corolla,Deluxe,2010,Gris,Coupe,Usado,6720,4
46551,Gasolina,Honda,Civic,Touring,2020,Verde,Compacto,Usado,14400,2
107403,Hibrido,Nissan,Altima,Standard,2003,Blanco,Compacto,Usado,6048,4
29672,Gasolina,Nissan,Altima,Standard,2011,Gris,SUV,Usado,10400,2
296261,GLP,Ford,F150,Limited,2003,Negro,Sedan,Usado,5600,4
135706,Gas,Hyundai,Elantra,Deluxe,2011,Gris,Coupe,Usado,4760,4
209668,Hibrido,Honda,Civic,Limited,2019,Azul,Coupe,Usado,13440,2
52015,GLP,Ford,F150,Limited,2015,Verde,Compacto,Usado,10080,2
119569,Gasolina,Chevrolet,Cruze,Limited,2024,Gris,Coupe,Usado,13440,4
275591,Hibrido,Toyota,Corolla,Limited,2001,Negro,Camioneta,Usado,8736,4
267159,Electrico,BMW,X5,Standard,2020,Azul,Sedan,Usado,16800,4
255567,Gas,Hyundai,Elantra,Standard,2017,Verde,Camioneta,Usado,12376,4
114847,Gasolina,Nissan,Altima,Sport,2010,Gris,SUV,Usado,7280,4
170142,Electrico,BMW,X5,Touring,2023,Azul,Sedan,Usado,20160,4
12502,Gasolina,Honda,Civic,Touring,2024,Blanco,Coupe,Usado,19200,4
179683,GLP,Ford,F150,Sport,2024,Azul,Coupe,Usado,13440,2
141654,Electrico,BMW,X5,Touring,2013,Blanco,Camioneta,Usado,10920,4
140664,Electrico,BMW,X5,Sport,2023,Gris,Coupe,Usado,20160,4
18383,Hibrido,Toyota,Corolla,Limited,2009,Gris,SUV,Usado,12480,4
255431,Electrico,BMW,X5,Touring,2021,Rojo,Compacto,Usado,15120,4
243873,Gasolina,Honda,Civic,Standard,2006,Negro,SUV,Usado,7280,2
82919,Hibrido,Toyota,Corolla,Deluxe,2014,Gris,Compacto,Usado,12096,2
154354,GLP,Chevrolet,Cruze,Limited,2018,Gris,Camioneta,Usado,14560,2
173545,GLP,Ford,F150,Standard,2018,Azul,Sedan,Usado,11200,4
32594,Gasolina,Chevrolet,Cruze,Touring,2000,Negro,Compacto,Usado,7200,2
32032,GLP,Chevrolet,Cruze,Touring,2015,Verde,Compacto,Usado,14400,2
28128,Gas,Hyundai,Elantra,Sport,2015,Rojo,Compacto,Usado,12240,4
54675,Gasolina,Hyundai,Elantra,Limited,2001,Rojo,Sedan,Usado,5600,2
55929,Hibrido,Toyota,Corolla,Touring,2011,Rojo,Compacto,Usado,6048,4
175704,Gasolina,Hyundai,Elantra,Sport,2003,Negro,Camioneta,Usado,7280,2
229259,Gasolina,Ford,F150,Standard,2018,Gris,Compacto,Usado,10080,4
220758,GLP,Chevrolet,Cruze,Touring,2014,Azul,Sedan,Usado,11200,2
277238,GLP,Ford,F150,Standard,2021,Rojo,Camioneta,Usado,14560,4
181695,Gasolina,Ford,F150,Sport,2019,Rojo,Coupe,Usado,11200,2
110980,Gasolina,Toyota,Corolla,Sport,2006,Verde,Camioneta,Usado,7280,2
198314,Hibrido,Nissan,Altima,Standard,2020,Negro,SUV,Usado,17472,2
40246,Gasolina,Chevrolet,Cruze,Touring,2010,Negro,Sedan,Usado,8000,4
92096,Gas,Hyundai,Elantra,Limited,2000,Blanco,Compacto,Usado,4284,4
116459,Gasolina,Honda,Civic,Limited,2024,Negro,Coupe,Usado,13440,2
218588,Gasolina,Honda,Civic,Limited,2012,Gris,Camioneta,Usado,7280,4
2391,Gasolina,Toyota,Corolla,Limited,2021,Gris,Compacto,Usado,18720,4
33458,Hibrido,Honda,Civic,Touring,2009,Gris,SUV,Usado,12480,2
59496,GLP,Ford,F150,Deluxe,2019,Azul,SUV,Usado,14560,4
8201,Gasolina,BMW,X5,Touring,2014,Rojo,Coupe,Usado,20800,4
179095,GLP,Chevrolet,Cruze,Deluxe,2001,Azul,Coupe,Usado,5600,4
227702,Gasolina,Nissan,Altima,Sport,2011,Gris,Camioneta,Usado,7280,2
196784,Gasolina,Honda,Civic,Standard,2018,Verde,Compacto,Usado,10080,4
230999,Gasolina,Chevrolet,Cruze,Limited,2007,Rojo,Compacto,Usado,5040,4
202323,Gasolina,BMW,X5,Deluxe,2002,Gris,SUV,Usado,7280,4
48631,Hibrido,Toyota,Corolla,Sport,2018,Rojo,Sedan,Usado,19200,2
39729,Gasolina,Honda,Civic,Deluxe,2008,Negro,Sedan,Usado,8000,2
75922,Gasolina,Toyota,Corolla,Limited,2014,Verde,Coupe,Usado,11200,2
203300,Hibrido,Toyota,Corolla,Sport,2020,Blanco,Coupe,Usado,13440,2
148879,Hibrido,Honda,Civic,Touring,2014,Blanco,Compacto,Usado,12096,4
255865,Gasolina,BMW,X5,Standard,2012,Azul,Coupe,Usado,5600,2
99652,GLP,Ford,F150,Deluxe,2010,Azul,Camioneta,Usado,7280,4
51696,Hibrido,Nissan,Altima,Sport,2015,Verde,Compacto,Usado,12096,4
153011,Hibrido,Toyota,Corolla,Deluxe,2012,Blanco,SUV,Usado,8736,2
17424,Gasolina,Ford,F150,Sport,2004,Rojo,Compacto,Usado,7200,4
126757,Gasolina,Honda,Civic,Sport,2023,Blanco,Compacto,Usado,12096,2
36853,Electrico,BMW,X5,Limited,2002,Gris,Compacto,Usado,10800,4
85879,Hibrido,Honda,Civic,Sport,2015,Gris,Compacto,Usado,12096,2
101911,GLP,Chevrolet,Cruze,Deluxe,2018,Blanco,SUV,Usado,14560,4
119238,Gasolina,Hyundai,Elantra,Limited,2021,Gris,Camioneta,Usado,14560,2
82754,Gasolina,Ford,F150,Standard,2011,Negro,Sedan,Usado,5600,4
250316,Hibrido,Honda,Civic,Sport,2004,Negro,Compacto,Usado,6048,4
122031,Gasolina,Nissan,Altima,Deluxe,2004,Verde,Compacto,Usado,5040,2
197447,Gasolina,Nissan,Altima,Limited,2007,Verde,Sedan,Usado,5600,2
266317,Gasolina,Hyundai,Elantra,Touring,2002,Azul,Compacto,Usado,5040,4
175422,GLP,Chevrolet,Cruze,Touring,2004,Verde,Compacto,Usado,5040,4
94741,GLP,Chevrolet,Cruze,Standard,2010,Gris,SUV,Usado,7280,2
296021,Gasolina,Nissan,Altima,Deluxe,2008,Negro,Compacto,Usado,5040,2
17729,Gasolina,Hyundai,Elantra,Touring,2021,Gris,Coupe,Usado,16000,2
47524,Gasolina,Ford,F150,Touring,2002,Gris,Coupe,Usado,8000,6
165073,Hibrido,Honda,Civic,Standard,2012,Gris,Camioneta,Usado,8736,2
79888,Gasolina,Hyundai,Elantra,Deluxe,2024,Gris,SUV,Usado,17472,4
298260,Hibrido,Honda,Civic,Sport,2017,Negro,Camioneta,Usado,17472,2
95316,Hibrido,Honda,Civic,Touring,2022,Rojo,Camioneta,Usado,20966,2
295494,Gas,Hyundai,Elantra,Standard,2002,Rojo,Sedan,Usado,4760,4
110730,Electrico,BMW,X5,Limited,2006,Negro,Camioneta,Usado,10920,4
69311,Gasolina,Nissan,Altima,Sport,2003,Blanco,Camioneta,Usado,7280,4
3485,Gasolina,Hyundai,Elantra,Deluxe,2003,Verde,Sedan,Usado,10400,4
49388,Hibrido,Nissan,Altima,Touring,2007,Blanco,Camioneta,Usado,12480,4
68659,Hibrido,Toyota,Corolla,Limited,2011,Azul,Compacto,Usado,6048,4
95630,Hibrido,Toyota,Corolla,Touring,2015,Azul,Sedan,Usado,13440,2
217755,Hibrido,Toyota,Corolla,Touring,2008,Verde,Camioneta,Usado,8736,2
37806,Gasolina,BMW,X5,Sport,2017,Negro,Camioneta,Usado,20800,4
210765,Gasolina,Hyundai,Elantra,Touring,2022,Azul,Sedan,Usado,13440,4
162637,Gas,Hyundai,Elantra,Touring,2019,Azul,Camioneta,Usado,12376,4
47552,Hibrido,Honda,Civic,Touring,2001,Negro,Camioneta,Usado,12480,2
